全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,種別,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,アクセス方法,駐車場情報,電話番号,内線番号,FAX番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,認可等年月日,収容定員,受入年齢,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,一時預かりの有無,子供預かり料金種別,子供預かり料金,子供預かり料金備考,子供預かり開所時間,子供預かり閉所時間,病児保育の有無,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
382019,J000000106,愛媛県松山市,荏原児童クラブ第１,エバラジドウクラブダイイチ,,放課後児童クラブ,382019,,愛媛県松山市東方町甲1493番地1,愛媛県,松山市,東方町,甲1493-1,,33.76863164,132.8167414,,,,,(089)963-2335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000107,愛媛県松山市,荏原児童クラブ第２,エバラジドウクラブダイニ,,放課後児童クラブ,382019,,愛媛県松山市東方町甲1245番地,愛媛県,松山市,東方町,甲1245,,33.76896902,132.8186483,,,,,(089)963-1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000108,愛媛県松山市,荏原児童クラブ第３,エバラジドウクラブダイサン,,放課後児童クラブ,382019,,愛媛県松山市東方町甲1245番地,愛媛県,松山市,東方町,甲1245,,33.76896902,132.8186483,,,,,(089)963-1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000109,愛媛県松山市,桑原児童クラブ第１,クワバラジドウクラブダイイチ,,放課後児童クラブ,382019,,愛媛県松山市桑原3丁目7番27号,愛媛県,松山市,桑原3,7-27,,33.83565401,132.7938237,,,,,(089)943-1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000110,愛媛県松山市,桑原児童クラブ第２,クワバラジドウクラブダイニ,,放課後児童クラブ,382019,,愛媛県松山市桑原3丁目7番27号,愛媛県,松山市,桑原3,7-27,,33.83565401,132.7938237,,,,,(089)943-1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000111,愛媛県松山市,桑原児童クラブ第３,クワバラジドウクラブダイサン,,放課後児童クラブ,382019,,愛媛県松山市桑原3丁目7番27号,愛媛県,松山市,桑原3,7-27,,33.83565401,132.7938237,,,,,(089)943-1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000112,愛媛県松山市,桑原児童クラブ第４,クワバラジドウクラブダイヨン,,放課後児童クラブ,382019,,愛媛県松山市桑原3丁目7番27号,愛媛県,松山市,桑原3,7-27,,33.83565401,132.7938237,,,,,(089)943-1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000113,愛媛県松山市,じどう児童クラブ,ジドウジドウクラブ,,放課後児童クラブ,382019,,愛媛県松山市下難波甲816番地,愛媛県,松山市,下難波,甲816,,33.98687258,132.7892323,,,,,(089)992-0792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000114,愛媛県松山市,北条児童クラブ第１,ホウジョウジドウクラブダイイチ,,放課後児童クラブ,382019,,愛媛県松山市北条辻64番地,愛媛県,松山市,北条辻,64,,33.97492806,132.7790789,,,,,(089)992-5128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000115,愛媛県松山市,北条児童クラブ第２,ホウジョウジドウクラブダイニ,,放課後児童クラブ,382019,,愛媛県松山市北条辻64番地,愛媛県,松山市,北条辻,64,,33.97492806,132.7790789,,,,,(089)993-0033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000116,愛媛県松山市,河野児童クラブ第１,コウノジドウクラブダイイチ,,放課後児童クラブ,382019,,愛媛県松山市宮内甲9番地1,愛媛県,松山市,宮内,甲9-1,,33.95031689,132.7860727,,,,,(089)993-3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000117,愛媛県松山市,河野児童クラブ第２,コウノジドウクラブダイニ,,放課後児童クラブ,382019,,愛媛県松山市宮内甲9番地1,愛媛県,松山市,宮内,甲9-1,,33.95031689,132.7860727,,,,,(089)993-3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000118,愛媛県松山市,粟井児童クラブ第１,アワイジドウクラブダイイチ,,放課後児童クラブ,382019,,愛媛県松山市常竹甲100番地,愛媛県,松山市,常竹,甲100,,33.93438378,132.7758871,,,,,(089)994-2273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000119,愛媛県松山市,粟井児童クラブ第２,アワイジドウクラブダイニ,,放課後児童クラブ,382019,,愛媛県松山市常竹甲100番地,愛媛県,松山市,常竹,甲100,,33.93438378,132.7758871,,,,,(089)994-2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000120,愛媛県松山市,八坂児童クラブ第１,ヤサカジドウクラブダイイチ,,放課後児童クラブ,382019,,愛媛県松山市湯渡町4番20号,愛媛県,松山市,湯渡町,4-20,,33.83993241,132.7819593,,,,,(089)913-1557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000121,愛媛県松山市,八坂児童クラブ第２,ヤサカジドウクラブダイニ,,放課後児童クラブ,382019,,愛媛県松山市湯渡町4番20号,愛媛県,松山市,湯渡町,4-20,,33.83993241,132.7819593,,,,,(089)913-1559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000122,愛媛県松山市,三津浜児童クラブ,ミツハマジドウクラブ,,放課後児童クラブ,382019,,愛媛県松山市三津3丁目2番30号,愛媛県,松山市,三津3,2-30,,33.86175426,132.714727,,,,,(089)952-7776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000123,愛媛県松山市,番町児童クラブ第１,バンチョウジドウクラブダイイチ,,放課後児童クラブ,382019,,愛媛県松山市二番町4丁目6-1,愛媛県,松山市,二番町4,6-1,,33.8397414,132.7664531,,,,,(089)941-1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000124,愛媛県松山市,番町児童クラブ第２,バンチョウジドウクラブダイニ,,放課後児童クラブ,382019,,愛媛県松山市二番町4丁目6-1,愛媛県,松山市,二番町4,6-1,,33.8397414,132.7664531,,,,,(089)941-1553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000125,愛媛県松山市,キッズ☆デイサポート遊友学舎,キッズ デイサポートユウユウガクシャ,,放課後児童クラブ,382019,,愛媛県松山市桑原2丁目10-8,愛媛県,松山市,桑原2,10-8,,33.836073,132.792869,,,,,(089)904-1444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000126,愛媛県松山市,民間学童保育ベースg-kids,ミンカンガクドウホイクベースジーキッズ,,放課後児童クラブ,382019,,愛媛県松山市畑寺4-12-23,愛媛県,松山市,畑寺4,12-23,,33.826502,132.799121,,,,,(089)948-8837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000127,愛媛県松山市,放課後児童クラブ　ひまわり,ホウカゴジドウクラブ　ヒマワリ,,放課後児童クラブ,382019,,愛媛県松山市星岡2丁目22番7号,愛媛県,松山市,星岡2,22-7,,33.819496,132.783844,,,,,(089)958-2468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000128,愛媛県松山市,多機能学童保育広場すくっと　1st,タキノウガクドウホイクヒロバスクットファースト,,放課後児童クラブ,382019,,愛媛県松山市北立花町6-19,愛媛県,松山市,北立花町,6-19,,33.8346743,132.7720968,,,,,(089)950-4471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000129,愛媛県松山市,多機能学童保育広場すくっと　2nd,タキノウガクドウホイクヒロバスクットセカンド,,放課後児童クラブ,382019,,愛媛県松山市北立花町6-3,愛媛県,松山市,北立花町,6-3,,33.8345065,132.7720434,,,,,(089)950-4471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000130,愛媛県松山市,東松山学童保育,ヒガシマツヤマガクドウホイク,,放課後児童クラブ,382019,,愛媛県松山市久米窪田町394番地1,愛媛県,松山市,久米窪田町,394-1,,33.802883,132.811234,,,,,(089)976-2140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000131,愛媛県松山市,三葉幼稚園学童保育,ミツバヨウチエンガクドウホイク,,放課後児童クラブ,382019,,愛媛県松山市古三津5丁目5-10,愛媛県,松山市,古三津5,5-10,,33.85498,132.72771,,,,,(089)952-1777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000132,愛媛県松山市,白百合放課後児童クラブ　こひつじ組,シラユリホウカゴジドウクラブ　コヒツジグミ,,放課後児童クラブ,382019,,愛媛県松山市府中9-2,愛媛県,松山市,府中,9-2,,33.953159,132.769852,,,,,(089)993-1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000133,愛媛県松山市,こどものおうち　プティパ,コドモノオウチ　プティパ,,放課後児童クラブ,382019,,愛媛県松山市居相2丁目7番11号,愛媛県,松山市,居相2,7-11,,33.8111827,132.7715511,,,,,(089)906-1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000134,愛媛県松山市,立花こども園　立花キッズクラブ　,タチバナコドモエン　タチバナキッズクラブ,,放課後児童クラブ,382019,,愛媛県松山市立花5丁目6番35号,愛媛県,松山市,立花5,6-35,,33.8277732,132.770218,,,,,(089)931-8492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000135,愛媛県松山市,きしっ子児童クラブ,キシッコジドウクラブ,,放課後児童クラブ,382019,,愛媛県松山市来住町1427-9,愛媛県,松山市,来住町,1427-9,,33.8071603,132.7946264,,,,,(089)975-5317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000136,愛媛県松山市,教育付き放課後児童クラブ　Jackキッズ枝松,キョウイクツキホウカゴジドウクラブ　ジャックキッズエダマツ,,放課後児童クラブ,382019,,愛媛県松山市枝松6丁目7-12-6,愛媛県,松山市,枝松6,7-12-6,,33.8251925,132.7857965,,,,,(089)931-0022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,J000000137,愛媛県松山市,教育付き放課後児童クラブ　Jackキッズ余戸,キョウイクツキホウカゴジドウクラブ　ジャックキッズヨウゴ,,放課後児童クラブ,382019,,愛媛県松山市余戸南2丁目19-33,愛媛県,松山市,余戸南2,19-33,,33.8094559,132.7334568,,,,,(089)965-3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,K000000001,愛媛県松山市,松山市中央児童センター,マツヤマシチュウオウジドウセンター,,児童館,382019,,愛媛県松山市若草町8番地3,愛媛県,松山市,若草町,8-3,,33.84679644,132.7616022,,,,,(089)933-9311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,K000000002,愛媛県松山市,松山市南部児童センター,マツヤマシナンブジドウセンター,,児童館,382019,,愛媛県松山市古川北3丁目8番20号,愛媛県,松山市,古川北3,8-20,,33.81107486,132.764759,,,,,(089)969-1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,K000000003,愛媛県松山市,松山市北条児童センター,マツヤマシホウジョウジドウセンター,,児童館,382019,,愛媛県松山市河野別府937番地,愛媛県,松山市,河野別府,937,,33.95787961,132.7818593,,,,,(089)992-9559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,K000000004,愛媛県松山市,松山市新玉児童館,マツヤマシアラタマジドウカン,,児童館,382019,,愛媛県松山市三番町6丁目4番地20,愛媛県,松山市,三番町6,4-20,,33.83801048,132.7594883,,,,,(089)943-5801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,K000000005,愛媛県松山市,松山市味生児童館,マツヤマシミブジドウカン,,児童館,382019,,愛媛県松山市別府町177番地1,愛媛県,松山市,別府町,177-1,,33.84384582,132.7260866,,,,,(089)953-5051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,K000000006,愛媛県松山市,松山市久米児童館,マツヤマシクメジドウカン,,児童館,382019,,愛媛県松山市鷹子町4番地4,愛媛県,松山市,鷹子町,4-4,,33.81008524,132.8061835,,,,,(089)970-0907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,K000000007,愛媛県松山市,松山市久枝児童館,マツヤマシヒサエダジドウカン,,児童館,382019,,愛媛県松山市西長戸町638番地1,愛媛県,松山市,西長戸町,638-1,,33.8691191,132.737499,,,,,(089)922-3800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,K000000008,愛媛県松山市,松山市畑寺児童館,マツヤマシハタデラジドウカン,,児童館,382019,,愛媛県松山市畑寺4丁目8番5号,愛媛県,松山市,畑寺4,8-5,,33.8252426,132.8044415,,,,,(089)905-9614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,M000000001,愛媛県松山市,カタリナ子育て支援ひろば　ぽけっと,カタリナコソダテシエンヒロバ　ポケット,,その他,382019,,愛媛県松山市北条660番地,愛媛県,松山市,北条,660,,33.9757267,132.7820540,,,,,(089)993-0750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,M000000002,愛媛県松山市,しののめ広場　たんぽぽ,シノノメヒロバ　タンポポ,,その他,382019,,愛媛県松山市桑原3丁目2番1号,愛媛県,松山市,桑原3,2-1,,33.8323950,132.7964033,,,,,(090)3063-6417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,M000000003,愛媛県松山市,子育てひろば　くーふぁん,コソダテヒロバ　クーファン,,その他,382019,,愛媛県松山市安城寺町571番地1,愛媛県,松山市,安城寺町,571-1,,33.8731654,132.7404688,,,,,(089)989-0390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,M000000004,愛媛県松山市,子育てひろば　くりっぷ,コソダテヒロバ　クリップ,,その他,382019,,愛媛県松山市南吉田町596番地2,愛媛県,松山市,南吉田町,596-2,,33.8248920,132.7165044,,,,,(089)994-6922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,M000000005,愛媛県松山市,子育てひろば　ToiToiToi,コソダテヒロバ　トイトイトイ,,その他,382019,,愛媛県松山市湊町7丁目5番地,愛媛県,松山市,湊町7,5,,33.8354172,132.7554749,,,,,(089)909-4540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382019,M000000006,愛媛県松山市,子ども総合相談センター事務所「ほっとHOTひろば」,コドモソウゴウソウダンセンタージムショ　ホットホットヒロバ,,その他,382019,,愛媛県松山市萱町6丁目30番地5,愛媛県,松山市,萱町6,30-5,,33.8524213,132.7577640,,,,,(089)922-2399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
